21155196_length_428_cvg_12.0_tip_1 1 27
21155682_length_428_cvg_7.0_tip_1 407 428
21156606_length_429_cvg_10.0_tip_1 407 429
21158328_length_430_cvg_10.0_tip_1 405 430
21159604_length_431_cvg_7.0_tip_1 408 431
21159440_length_431_cvg_13.5_tip_1 1 23
21161112_length_432_cvg_13.0_tip_1 1 26
21162636_length_433_cvg_9.0_tip_1 1 24
21166108_length_436_cvg_6.0_tip_1 1 27
21168848_length_438_cvg_17.4_tip_1 411 438
21170716_length_439_cvg_6.0_tip_1 419 439
21173514_length_441_cvg_10.0_tip_1 1 24
21176542_length_443_cvg_9.0_tip_1 1 28
21178318_length_445_cvg_7.0_tip_1 419 445
21179684_length_446_cvg_6.0_tip_1 1 29
21181432_length_447_cvg_17.0_tip_1 1 26
21181792_length_447_cvg_14.0_tip_1 1 20
21183018_length_448_cvg_4.6_tip_1 1 21
21185532_length_450_cvg_5.0_tip_1 430 450
21187032_length_451_cvg_8.0_tip_1 432 451
21188480_length_452_cvg_12.0_tip_1 1 28
21190122_length_454_cvg_13.8_tip_1 1 30
21191576_length_455_cvg_4.9_tip_1 432 455
21193464_length_456_cvg_9.5_tip_1 1 28
21193958_length_457_cvg_9.0_tip_1 1 25
21196410_length_459_cvg_15.0_tip_1 437 459
21197370_length_459_cvg_7.0_tip_1 1 31
21198386_length_460_cvg_8.0_tip_1 439 460
21200660_length_462_cvg_8.9_tip_1 433 462
21202486_length_464_cvg_16.0_tip_1 1 26
21203286_length_464_cvg_10.0_tip_1 1 30
21205764_length_466_cvg_12.0_tip_1 437 466
21207402_length_468_cvg_13.0_tip_1 1 23
21209598_length_470_cvg_7.1_tip_1 441 470
21210158_length_470_cvg_9.0_tip_1 1 24
21212806_length_472_cvg_6.0_tip_1 1 21
21215672_length_475_cvg_9.0_tip_1 1 25
21217838_length_477_cvg_16.3_tip_1 1 21
21219196_length_478_cvg_10.0_tip_1 1 25
21220408_length_479_cvg_18.0_tip_1 1 26
21221162_length_479_cvg_9.0_tip_1 453 479
21222666_length_481_cvg_11.0_tip_1 1 25
21224484_length_482_cvg_6.0_tip_1 1 20
21227876_length_485_cvg_11.0_tip_1 1 25
21230726_length_488_cvg_10.2_tip_1 1 23
21232728_length_490_cvg_10.9_tip_1 1 29
21161368_length_432_cvg_10.0_tip_1 1 25
21163456_length_434_cvg_8.0_tip_1 1 25
21164902_length_435_cvg_15.0_tip_1 1 28
21166920_length_436_cvg_15.0_tip_1 1 33
21169342_length_438_cvg_7.0_tip_1 1 26
21171096_length_439_cvg_4.1_tip_1 1 30
21173900_length_441_cvg_5.0_tip_1 1 31
21176746_length_443_cvg_18.0_tip_1 1 24
21178828_length_445_cvg_7.9_tip_1 402 445
21179718_length_446_cvg_6.5_tip_1 427 446
21181472_length_447_cvg_9.0_tip_1 1 24
21181956_length_447_cvg_12.7_tip_1 419 447
21183276_length_448_cvg_7.0_tip_1 1 32
21186304_length_451_cvg_6.9_tip_1 429 451
21187136_length_451_cvg_18.0_tip_1 424 451
21188726_length_453_cvg_7.0_tip_1 1 26
21190658_length_454_cvg_10.0_tip_1 1 24
21191752_length_455_cvg_10.0_tip_1 1 24
21193488_length_456_cvg_7.8_tip_1 1 20 437 456
21194638_length_457_cvg_8.0_tip_1 1 21
21196548_length_459_cvg_8.2_tip_1 430 459
21197616_length_460_cvg_8.0_tip_1 441 460
21199442_length_461_cvg_7.3_tip_1 440 461
21200986_length_462_cvg_11.4_tip_0 1 37
21202554_length_464_cvg_6.0_tip_1 1 27
21203848_length_465_cvg_11.0_tip_1 1 29
21206696_length_467_cvg_15.2_tip_1 444 467
21207926_length_468_cvg_5.0_tip_1 446 468
21209794_length_470_cvg_6.0_tip_1 442 470
21210334_length_470_cvg_6.0_tip_1 443 470
21213316_length_473_cvg_7.0_tip_1 1 23
21216582_length_476_cvg_7.0_tip_1 450 476
21217840_length_477_cvg_12.1_tip_1 1 23
21219274_length_478_cvg_11.0_tip_1 453 478
21220430_length_479_cvg_13.0_tip_1 1 29
21221576_length_480_cvg_6.0_tip_1 1 29
21222712_length_481_cvg_18.0_tip_1 454 481
21224486_length_482_cvg_7.0_tip_1 1 20
21228314_length_486_cvg_8.0_tip_1 1 27
21231008_length_488_cvg_11.0_tip_1 1 32
21233574_length_491_cvg_12.6_tip_1 1 23
21235120_length_492_cvg_7.0_tip_1 465 492
21234632_length_492_cvg_9.2_tip_1 467 492
21236020_length_493_cvg_14.0_tip_1 466 493
21237158_length_494_cvg_6.2_tip_1 1 30
21237296_length_494_cvg_4.0_tip_1 1 29
21238698_length_495_cvg_14.0_tip_1 1 26
21240476_length_497_cvg_18.0_tip_1 475 497
21244770_length_501_cvg_7.8_tip_1 471 501
21246026_length_502_cvg_12.9_tip_1 479 502
21249158_length_505_cvg_12.6_tip_0 1 40
21252214_length_508_cvg_16.0_tip_1 1 27
21254256_length_510_cvg_7.0_tip_1 1 27
21256760_length_512_cvg_6.0_tip_1 1 27
21257444_length_513_cvg_8.8_tip_1 485 513
21258640_length_514_cvg_10.9_tip_1 1 23
21260388_length_516_cvg_13.9_tip_1 490 516
21261794_length_517_cvg_12.0_tip_1 494 517
21262838_length_518_cvg_14.0_tip_1 1 23
21264288_length_519_cvg_8.3_tip_1 496 519
21268744_length_524_cvg_17.0_tip_1 1 23
21270320_length_525_cvg_13.9_tip_1 501 525
21271232_length_526_cvg_6.0_tip_1 1 22
21272924_length_528_cvg_5.4_tip_1 1 19
21275508_length_531_cvg_11.0_tip_0 1 50
21276908_length_532_cvg_7.0_tip_1 1 24
21279876_length_535_cvg_10.4_tip_1 512 535
21281208_length_536_cvg_9.0_tip_1 508 536
21281826_length_537_cvg_9.4_tip_1 516 537
21284626_length_540_cvg_10.0_tip_1 1 29
21287592_length_543_cvg_12.0_tip_1 1 26
21288500_length_544_cvg_10.8_tip_1 1 23
21290820_length_547_cvg_8.0_tip_1 519 547
21291628_length_547_cvg_9.0_tip_1 1 25
21295148_length_551_cvg_8.0_tip_1 522 551
21297482_length_554_cvg_6.0_tip_0 519 554
21299200_length_556_cvg_7.0_tip_1 1 25 527 556
21300718_length_557_cvg_12.0_tip_1 533 557
21302216_length_559_cvg_13.0_tip_1 1 23
21304026_length_561_cvg_14.0_tip_1 542 561
21304710_length_562_cvg_11.0_tip_1 1 27
21306692_length_564_cvg_12.0_tip_1 1 23
21308856_length_566_cvg_15.0_tip_1 1 21
20869706_length_290_cvg_4.9_tip_1 1 24
20871076_length_291_cvg_5.0_tip_1 1 43
20872264_length_291_cvg_7.0_tip_1 268 291
20873674_length_291_cvg_10.0_tip_1 1 28
20875888_length_292_cvg_5.0_tip_1 1 24
20879378_length_293_cvg_5.0_tip_1 264 293
20884154_length_295_cvg_4.0_tip_1 268 295
20886094_length_295_cvg_10.0_tip_1 1 20
20888084_length_296_cvg_9.0_tip_1 271 296
20891862_length_297_cvg_8.0_tip_1 270 297
20893622_length_298_cvg_5.0_tip_1 1 23
20897136_length_299_cvg_12.6_tip_1 280 299
20897634_length_299_cvg_5.0_tip_1 280 299
20899324_length_300_cvg_8.0_tip_1 277 300
20900506_length_300_cvg_6.0_tip_1 1 31
20903406_length_301_cvg_6.0_tip_1 278 301
20905802_length_302_cvg_12.0_tip_1 270 302
20911150_length_304_cvg_17.0_tip_1 286 304
20912822_length_304_cvg_8.0_tip_1 1 20
20914448_length_305_cvg_12.0_tip_1 1 19
20915666_length_305_cvg_6.0_tip_1 1 22
20917218_length_306_cvg_10.0_tip_1 277 306
20925486_length_309_cvg_7.0_tip_1 288 309
20927952_length_310_cvg_6.0_tip_1 281 310
20930388_length_311_cvg_5.0_tip_1 1 27
20931504_length_311_cvg_6.0_tip_1 1 24
20933064_length_312_cvg_8.0_tip_1 1 25
20935772_length_313_cvg_6.0_tip_1 1 25
20939966_length_314_cvg_10.0_tip_1 1 21
20942236_length_315_cvg_5.0_tip_1 1 38
20944876_length_316_cvg_5.0_tip_1 1 24
20947380_length_317_cvg_14.0_tip_1 1 26
20950384_length_318_cvg_6.0_tip_1 1 21
20954232_length_320_cvg_10.0_tip_1 297 320
20956868_length_321_cvg_6.0_tip_1 1 50
20959498_length_322_cvg_7.0_tip_1 1 23
20962798_length_323_cvg_6.7_tip_1 1 29
20965300_length_324_cvg_7.8_tip_1 1 21
20967742_length_325_cvg_8.7_tip_1 1 26
20971784_length_327_cvg_5.0_tip_1 305 327
20973174_length_327_cvg_7.6_tip_1 1 22
21447017_length_746_cvg_7.0_tip_1 1 19
21448547_length_749_cvg_11.6_tip_1 1 35
21452923_length_755_cvg_8.9_tip_1 1 30
21455841_length_760_cvg_12.0_tip_1 732 760
21458215_length_764_cvg_6.0_tip_1 1 23
21460989_length_768_cvg_6.0_tip_1 1 24
21462131_length_770_cvg_14.0_tip_1 1 29
21462953_length_771_cvg_15.0_tip_1 1 24
21465197_length_775_cvg_9.0_tip_1 1 27
21467243_length_778_cvg_10.2_tip_1 756 778
21469299_length_781_cvg_7.0_tip_1 1 22
21470711_length_784_cvg_16.0_tip_1 1 21
21472023_length_786_cvg_10.0_tip_1 1 27
21475107_length_791_cvg_10.9_tip_1 1 23
21476307_length_793_cvg_13.0_tip_1 1 23
21477025_length_794_cvg_16.3_tip_1 770 794
21478903_length_797_cvg_15.0_tip_1 1 26
21482093_length_802_cvg_10.0_tip_1 1 26
21484391_length_806_cvg_14.0_tip_1 1 23
21489437_length_814_cvg_10.0_tip_1 1 20
21490269_length_816_cvg_7.3_tip_1 790 816
21491877_length_818_cvg_15.1_tip_1 1 22
21492873_length_820_cvg_6.0_tip_1 1 29
21494687_length_823_cvg_8.0_tip_1 800 823
21495795_length_825_cvg_8.0_tip_1 1 25
21496181_length_825_cvg_12.0_tip_1 1 30
21497611_length_828_cvg_9.0_tip_1 1 26
21499221_length_831_cvg_13.0_tip_1 1 27
21500099_length_832_cvg_12.0_tip_1 800 832
21502105_length_836_cvg_13.4_tip_1 814 836
21503267_length_838_cvg_7.8_tip_1 1 25
21506385_length_843_cvg_15.0_tip_1 1 23
21508127_length_846_cvg_20.0_tip_1 1 30
21508771_length_848_cvg_16.0_tip_1 829 848
21509923_length_850_cvg_6.0_tip_1 828 850
21511279_length_852_cvg_12.6_tip_1 1 43
21512863_length_855_cvg_9.1_tip_1 833 855
21514511_length_858_cvg_9.8_tip_1 1 23
21515785_length_860_cvg_13.0_tip_1 1 21
21517163_length_863_cvg_10.0_tip_1 1 37
21518234_length_865_cvg_14.6_tip_1 838 865
21236042_length_493_cvg_18.8_tip_1 473 493
21237190_length_494_cvg_14.9_tip_1 1 48
21237502_length_494_cvg_18.0_tip_1 464 494
21238714_length_495_cvg_8.0_tip_1 474 495
21240736_length_497_cvg_10.0_tip_1 474 497
21245104_length_501_cvg_15.0_tip_1 1 19
21246152_length_502_cvg_9.0_tip_0 471 502
21250984_length_506_cvg_13.4_tip_1 1 22
21252328_length_508_cvg_10.0_tip_1 486 508
21254698_length_510_cvg_14.8_tip_1 481 510
21257052_length_512_cvg_8.2_tip_1 1 30
21257554_length_513_cvg_13.0_tip_1 1 29
21258896_length_514_cvg_5.2_tip_1 1 24
21260584_length_516_cvg_8.8_tip_1 491 516
21261974_length_517_cvg_15.0_tip_1 494 517
21262868_length_518_cvg_16.1_tip_1 499 518
21265076_length_520_cvg_10.0_tip_1 1 24
21268500_length_524_cvg_15.2_tip_1 1 23
21269724_length_525_cvg_13.4_tip_1 1 24
21270894_length_526_cvg_9.1_tip_1 503 526
21271570_length_527_cvg_6.0_tip_1 1 27
21273644_length_529_cvg_9.0_tip_1 1 29
21275634_length_531_cvg_15.0_tip_1 1 33
21277550_length_533_cvg_5.0_tip_1 1 27
21279960_length_535_cvg_12.0_tip_1 516 535
21281496_length_537_cvg_10.7_tip_1 516 537
21282276_length_538_cvg_18.0_tip_1 1 24
21285034_length_540_cvg_8.0_tip_1 1 20
21287594_length_543_cvg_9.0_tip_1 1 26
21289168_length_545_cvg_10.6_tip_1 1 24
21290926_length_547_cvg_5.0_tip_1 520 547
21293328_length_549_cvg_9.0_tip_1 1 21
21295460_length_551_cvg_13.0_tip_1 530 551
21298094_length_554_cvg_11.9_tip_0 526 554
21299312_length_556_cvg_9.4_tip_1 1 27
21300806_length_557_cvg_13.6_tip_1 1 28
21303426_length_560_cvg_10.0_tip_0 531 560
21304196_length_561_cvg_7.0_tip_1 1 26
21304980_length_562_cvg_12.9_tip_1 531 562
21307046_length_564_cvg_8.7_tip_1 535 564
21309400_length_567_cvg_13.5_tip_1 1 29
21310824_length_568_cvg_14.0_tip_1 1 30
21310096_length_568_cvg_6.7_tip_1 545 568
21312462_length_570_cvg_7.0_tip_1 1 27
21314030_length_572_cvg_7.0_tip_1 553 572
21317706_length_576_cvg_7.4_tip_0 1 22
21319272_length_578_cvg_8.3_tip_1 1 25
21321588_length_581_cvg_16.8_tip_1 560 581
21323000_length_582_cvg_9.0_tip_1 1 20
21323622_length_583_cvg_5.0_tip_1 1 24
21326882_length_587_cvg_11.0_tip_1 566 587
21330182_length_591_cvg_11.4_tip_1 567 591
21331810_length_593_cvg_6.0_tip_1 568 593
21332512_length_594_cvg_6.8_tip_1 1 28
21334562_length_596_cvg_12.8_tip_1 1 30
21336148_length_598_cvg_13.1_tip_1 574 598
21337828_length_600_cvg_4.9_tip_1 572 600
21339596_length_602_cvg_13.0_tip_1 1 27
21341340_length_604_cvg_7.0_tip_1 1 27
21341840_length_604_cvg_15.0_tip_1 1 29
21343916_length_607_cvg_13.0_tip_1 1 25
21344723_length_608_cvg_14.9_tip_1 586 608
21345035_length_608_cvg_14.9_tip_1 1 28
21346139_length_609_cvg_9.0_tip_1 1 30
21347877_length_611_cvg_12.9_tip_1 1 23
21349169_length_613_cvg_19.0_tip_1 1 21
21351111_length_615_cvg_9.0_tip_1 586 615
21351539_length_616_cvg_8.0_tip_1 598 616
21353867_length_619_cvg_14.9_tip_1 590 619
21355683_length_621_cvg_14.0_tip_1 1 27
21357715_length_623_cvg_15.0_tip_1 601 623
21359177_length_625_cvg_8.6_tip_1 1 26
21361407_length_628_cvg_7.5_tip_1 1 34
21362853_length_630_cvg_13.0_tip_1 1 25
21363825_length_631_cvg_12.0_tip_1 1 19
21365581_length_633_cvg_13.1_tip_1 1 26
21367389_length_635_cvg_12.0_tip_1 613 635
21368213_length_636_cvg_7.0_tip_1 1 22
21369645_length_638_cvg_15.0_tip_1 611 638
21371475_length_640_cvg_16.0_tip_1 1 28
21371899_length_641_cvg_6.0_tip_1 619 641
21373453_length_643_cvg_10.0_tip_1 618 643
21375083_length_645_cvg_5.0_tip_1 1 19
20978048_length_329_cvg_9.0_tip_1 298 329
20980088_length_330_cvg_20.0_tip_1 1 21
20983498_length_332_cvg_7.0_tip_1 1 25
20986518_length_333_cvg_11.1_tip_1 308 333
20988010_length_334_cvg_9.0_tip_1 1 27
20989310_length_334_cvg_8.0_tip_1 1 21
20995898_length_337_cvg_16.0_tip_1 1 24
20998348_length_338_cvg_8.0_tip_1 306 338
21004060_length_341_cvg_8.0_tip_1 312 341
21005168_length_341_cvg_7.0_tip_1 313 341
21007222_length_342_cvg_8.0_tip_1 1 26
21008654_length_343_cvg_6.0_tip_1 314 343
21010486_length_344_cvg_18.8_tip_1 323 344
21012160_length_344_cvg_7.3_tip_1 317 344
21015208_length_346_cvg_6.0_tip_1 1 29
21016362_length_346_cvg_5.0_tip_1 1 28
21020630_length_348_cvg_12.0_tip_1 1 22
21024232_length_350_cvg_6.0_tip_1 1 24
21025466_length_351_cvg_5.0_tip_1 1 42
21026634_length_351_cvg_10.0_tip_1 1 22
21029272_length_353_cvg_13.0_tip_1 333 353
21033442_length_355_cvg_14.5_tip_1 1 27
21035252_length_356_cvg_6.9_tip_1 330 356
21036708_length_356_cvg_9.5_tip_1 325 356
21039710_length_358_cvg_7.0_tip_1 335 358
21042936_length_359_cvg_14.0_tip_1 1 22
21044296_length_360_cvg_11.0_tip_1 1 26
21046016_length_361_cvg_7.0_tip_1 334 361
21048420_length_362_cvg_8.0_tip_1 1 49
21049396_length_363_cvg_8.0_tip_1 1 29
21052274_length_364_cvg_14.0_tip_1 339 364
21054192_length_365_cvg_6.0_tip_1 334 365
21055228_length_366_cvg_10.0_tip_1 343 366
21056156_length_366_cvg_6.3_tip_1 1 23
21058856_length_368_cvg_10.4_tip_1 343 368
21061394_length_369_cvg_15.0_tip_1 1 24
21066270_length_372_cvg_10.0_tip_1 1 29
21069932_length_374_cvg_10.0_tip_1 314 374
21072822_length_375_cvg_13.0_tip_1 353 375
21075842_length_377_cvg_6.7_tip_1 1 24
21076544_length_378_cvg_10.2_tip_1 351 378
21313164_length_571_cvg_8.0_tip_1 550 571
21314126_length_572_cvg_10.0_tip_1 1 26
21317936_length_576_cvg_12.0_tip_1 1 31
21319288_length_578_cvg_15.0_tip_1 553 578
21321602_length_581_cvg_6.2_tip_1 1 31
21323038_length_582_cvg_13.0_tip_1 561 582
21324722_length_584_cvg_11.0_tip_1 1 31
21328126_length_588_cvg_14.0_tip_1 1 28
21330986_length_592_cvg_9.8_tip_1 1 28
21332194_length_593_cvg_5.3_tip_1 566 593
21332548_length_594_cvg_15.0_tip_1 567 594
21333668_length_595_cvg_11.1_tip_1 1 29
21335150_length_596_cvg_11.6_tip_1 570 596
21337170_length_599_cvg_14.0_tip_1 1 23
21338120_length_600_cvg_13.0_tip_1 573 600
21339900_length_602_cvg_9.0_tip_1 1 26
21341508_length_604_cvg_12.0_tip_1 1 30
21343354_length_606_cvg_15.0_tip_1 1 24
21343988_length_607_cvg_8.0_tip_1 1 29 577 607
21344761_length_608_cvg_11.5_tip_1 1 29
21345767_length_609_cvg_9.0_tip_1 1 23
21346983_length_610_cvg_9.0_tip_1 1 23
21347989_length_612_cvg_13.0_tip_1 586 612
21349267_length_613_cvg_9.7_tip_1 594 613
21351179_length_615_cvg_6.0_tip_1 1 22
21352341_length_617_cvg_13.0_tip_1 1 27
21354641_length_619_cvg_13.0_tip_1 1 26
21355761_length_621_cvg_6.8_tip_1 592 621
21358965_length_625_cvg_16.0_tip_1 1 30
21360885_length_627_cvg_11.7_tip_1 598 627
21362109_length_629_cvg_14.0_tip_1 1 29
21362895_length_630_cvg_4.9_tip_1 1 31
21364067_length_631_cvg_10.7_tip_1 1 28
21366225_length_634_cvg_7.4_tip_1 607 634
21367563_length_635_cvg_15.0_tip_1 1 22
21368925_length_637_cvg_11.0_tip_1 616 637
21370315_length_639_cvg_13.8_tip_1 1 30
21371799_length_641_cvg_14.1_tip_1 1 30
21373079_length_642_cvg_12.0_tip_1 623 642
21374069_length_644_cvg_12.0_tip_1 624 644
21375169_length_645_cvg_12.8_tip_1 625 645
21377873_length_649_cvg_6.0_tip_1 629 649
21377695_length_648_cvg_15.8_tip_1 622 648
21378113_length_649_cvg_6.0_tip_1 616 649
21378857_length_650_cvg_6.3_tip_1 1 31
21379933_length_651_cvg_14.7_tip_0 1 26
21381963_length_654_cvg_10.0_tip_1 1 24
21382343_length_654_cvg_11.8_tip_1 1 31
21385319_length_658_cvg_18.0_tip_1 1 26
21387283_length_661_cvg_10.0_tip_1 1 21
21388993_length_663_cvg_8.0_tip_1 1 29
21389743_length_664_cvg_9.6_tip_1 1 29
21392401_length_668_cvg_8.7_tip_1 645 668
21393319_length_669_cvg_14.0_tip_1 636 669
21394165_length_670_cvg_12.1_tip_1 641 670
21394885_length_671_cvg_11.2_tip_1 651 671
21395811_length_672_cvg_12.9_tip_1 1 27
21396065_length_673_cvg_13.0_tip_1 650 673
21396495_length_673_cvg_12.7_tip_1 1 44
21399889_length_678_cvg_8.0_tip_1 1 25
21400869_length_679_cvg_11.0_tip_1 1 24
21402477_length_681_cvg_7.0_tip_1 1 22
21403737_length_683_cvg_8.0_tip_1 663 683
21406441_length_687_cvg_14.9_tip_1 629 687
21408263_length_690_cvg_6.0_tip_1 669 690
21410735_length_693_cvg_8.0_tip_1 1 28
21413261_length_697_cvg_7.4_tip_1 1 25
21414567_length_699_cvg_14.0_tip_1 676 699
21415825_length_700_cvg_6.0_tip_1 1 28
21417527_length_703_cvg_11.0_tip_1 1 25
21418805_length_705_cvg_9.6_tip_1 686 705
21419311_length_705_cvg_9.0_tip_1 1 30
21420453_length_707_cvg_11.0_tip_1 680 707
21422787_length_711_cvg_12.6_tip_1 1 24
21423985_length_712_cvg_12.0_tip_1 686 712
21425997_length_715_cvg_6.0_tip_1 694 715
21427627_length_718_cvg_8.0_tip_1 1 27
21429427_length_720_cvg_16.0_tip_1 1 21
21430193_length_721_cvg_17.0_tip_1 699 721
21430667_length_722_cvg_15.6_tip_1 1 26
21433475_length_726_cvg_6.0_tip_1 1 19
21436069_length_730_cvg_15.0_tip_1 707 730
21440123_length_736_cvg_7.0_tip_1 1 19
21077594_length_378_cvg_9.2_tip_1 1 30
21081218_length_380_cvg_16.0_tip_1 362 380
21083870_length_382_cvg_5.0_tip_1 359 382
21084590_length_382_cvg_8.0_tip_1 1 24
21086430_length_383_cvg_8.0_tip_1 1 24
21086924_length_383_cvg_5.0_tip_1 1 22
21092394_length_387_cvg_6.8_tip_1 365 387
21094200_length_388_cvg_9.0_tip_1 1 25
21096054_length_389_cvg_6.4_tip_1 1 23
21098758_length_390_cvg_9.0_tip_1 360 390
21101410_length_392_cvg_9.6_tip_1 1 31
21103254_length_393_cvg_8.1_tip_1 364 393
21107278_length_396_cvg_5.1_tip_0 1 33
21109462_length_397_cvg_7.0_tip_1 1 30
21111220_length_398_cvg_11.0_tip_1 371 398
21112756_length_399_cvg_9.0_tip_1 370 399
21118772_length_403_cvg_7.2_tip_1 360 403
21122136_length_405_cvg_11.0_tip_1 384 405
21125012_length_407_cvg_10.0_tip_1 1 29
21127638_length_409_cvg_16.0_tip_1 386 409
21129160_length_410_cvg_14.6_tip_1 389 410
21129958_length_410_cvg_13.0_tip_1 382 410
21132372_length_412_cvg_8.0_tip_1 1 25
21133816_length_413_cvg_6.0_tip_1 1 27
21135228_length_414_cvg_8.0_tip_1 1 27
21139664_length_417_cvg_10.1_tip_1 1 25
21143610_length_420_cvg_8.0_tip_1 396 420
21144160_length_420_cvg_8.2_tip_1 395 420
21145590_length_421_cvg_7.0_tip_1 1 19
21146678_length_422_cvg_12.0_tip_1 396 422
21148172_length_423_cvg_6.0_tip_1 1 28
21149644_length_424_cvg_8.0_tip_1 1 25
21151140_length_425_cvg_14.0_tip_1 1 23
21151950_length_425_cvg_8.0_tip_1 1 22
21153156_length_426_cvg_7.0_tip_1 405 426
21155210_length_428_cvg_6.6_tip_1 1 24
21156040_length_428_cvg_16.9_tip_1 398 428
21156700_length_429_cvg_12.4_tip_1 1 29
21159300_length_431_cvg_13.0_tip_1 1 25
21159846_length_431_cvg_4.2_tip_1 408 431
21162110_length_433_cvg_5.0_tip_1 413 433
21518666_length_865_cvg_13.0_tip_1 1 20
21520112_length_868_cvg_16.0_tip_1 1 25
21521322_length_870_cvg_17.0_tip_1 1 23
21522152_length_872_cvg_13.1_tip_1 854 872
21523528_length_874_cvg_16.1_tip_1 845 874
21524924_length_877_cvg_12.8_tip_1 1 27
21526248_length_879_cvg_13.8_tip_1 850 879
21527080_length_881_cvg_12.6_tip_1 858 881
21529570_length_885_cvg_8.0_tip_1 1 24
21531148_length_888_cvg_6.7_tip_1 863 888
21533778_length_893_cvg_15.9_tip_1 869 893
21535100_length_895_cvg_15.0_tip_1 1 24
21537258_length_899_cvg_8.0_tip_1 1 19
21537980_length_900_cvg_13.9_tip_1 1 30
21539780_length_904_cvg_7.8_tip_1 1 25
21540970_length_906_cvg_11.6_tip_1 1 27
21542714_length_909_cvg_9.2_tip_1 1 24
21543378_length_910_cvg_16.0_tip_1 1 35
21544888_length_913_cvg_11.0_tip_1 1 22
21549290_length_921_cvg_6.6_tip_1 1 21
21551680_length_926_cvg_13.5_tip_1 905 926
21552000_length_926_cvg_9.0_tip_1 897 926
21553572_length_929_cvg_16.0_tip_1 906 929
21554714_length_931_cvg_16.0_tip_1 1 21
21556104_length_934_cvg_16.1_tip_1 1 23
21558784_length_939_cvg_13.0_tip_1 1 29
21560872_length_943_cvg_12.9_tip_1 1 40
21561974_length_945_cvg_8.0_tip_1 1 23
21563406_length_948_cvg_16.0_tip_1 1 21
21564766_length_950_cvg_15.0_tip_1 920 950
21567812_length_956_cvg_8.0_tip_1 1 28
21568462_length_958_cvg_9.9_tip_1 1 25
21570148_length_961_cvg_11.9_tip_1 943 961
21572010_length_965_cvg_12.9_tip_1 1 24
21572388_length_965_cvg_14.0_tip_1 1 31
21573558_length_968_cvg_7.0_tip_1 1 29
21574330_length_969_cvg_17.0_tip_1 1 30
21575502_length_972_cvg_15.9_tip_1 1 26
21575982_length_973_cvg_12.0_tip_1 1 25
21577416_length_976_cvg_8.0_tip_1 952 976
21578138_length_977_cvg_14.0_tip_1 947 977
21378323_length_649_cvg_5.0_tip_1 618 649
21379251_length_650_cvg_12.0_tip_1 629 650
21380909_length_652_cvg_10.0_tip_1 623 652
21382051_length_654_cvg_8.0_tip_1 619 654
21382515_length_654_cvg_6.0_tip_1 1 30
21385471_length_658_cvg_14.0_tip_1 633 658
21386859_length_660_cvg_12.9_tip_1 1 24
21387311_length_661_cvg_14.2_tip_1 1 25
21389015_length_663_cvg_9.0_tip_1 1 23
21389999_length_664_cvg_13.0_tip_1 643 664
21392721_length_668_cvg_15.0_tip_1 1 19
21393339_length_669_cvg_9.0_tip_1 1 29
21394183_length_670_cvg_8.0_tip_1 1 24
21395201_length_671_cvg_13.2_tip_1 648 671
21395861_length_672_cvg_6.0_tip_1 651 672
21396181_length_673_cvg_10.0_tip_1 655 673
21398389_length_676_cvg_13.0_tip_1 1 27
21400011_length_678_cvg_12.0_tip_1 1 24
21401503_length_680_cvg_8.0_tip_1 1 24
21402713_length_682_cvg_9.5_tip_1 1 25
21404127_length_684_cvg_7.0_tip_1 665 684
21406901_length_688_cvg_14.0_tip_1 666 688
21408421_length_690_cvg_12.9_tip_1 1 31
21411263_length_694_cvg_12.9_tip_1 669 694
21413447_length_697_cvg_8.4_tip_1 672 697
21414717_length_699_cvg_15.7_tip_1 1 27
21416065_length_701_cvg_11.4_tip_1 677 701
21417891_length_703_cvg_6.2_tip_1 676 703
21418881_length_705_cvg_9.6_tip_1 1 53
21419749_length_706_cvg_16.0_tip_0 1 22
21421163_length_708_cvg_6.0_tip_1 1 26
21422801_length_711_cvg_12.0_tip_1 683 711
21423993_length_712_cvg_14.0_tip_0 1 37
21426241_length_716_cvg_12.0_tip_1 1 25
21427949_length_718_cvg_11.0_tip_1 1 30
21429719_length_721_cvg_9.0_tip_1 1 58
21430335_length_722_cvg_9.2_tip_1 699 722
21432065_length_724_cvg_9.9_tip_1 701 724
21433571_length_726_cvg_18.0_tip_1 1 26
21438669_length_734_cvg_15.2_tip_1 1 26
21440261_length_736_cvg_10.6_tip_1 1 26
21442247_length_739_cvg_11.6_tip_1 718 739
21440719_length_737_cvg_8.1_tip_1 1 25
21443595_length_741_cvg_6.9_tip_1 714 741
21445219_length_744_cvg_13.0_tip_1 720 744
21447291_length_747_cvg_11.9_tip_1 1 26
21448913_length_749_cvg_12.0_tip_1 720 749
21450583_length_752_cvg_8.0_tip_1 1 29
21453241_length_756_cvg_9.2_tip_1 1 22
21456029_length_760_cvg_9.0_tip_1 1 30
21458723_length_765_cvg_14.1_tip_1 742 765
21461137_length_768_cvg_14.0_tip_1 741 768
21462203_length_770_cvg_7.0_tip_1 749 770
21463171_length_771_cvg_17.3_tip_1 1 27
21465561_length_775_cvg_15.5_tip_1 1 29
21468339_length_780_cvg_12.0_tip_1 1 28
21469593_length_782_cvg_13.2_tip_1 763 782
21470795_length_784_cvg_7.0_tip_1 1 27
21472127_length_786_cvg_9.4_tip_1 1 21
